employee_id,employee_name,department,working_hours_per_day,sleep_hours,stress_level,meetings_per_day,work_mode,productivity_score,salary,leaves_taken,burnout_risk
EMP4398,Sarah Harris,Support,11.2,8.1,8,7,Onsite,46,223545.0,19,Medium
EMP2428,Amanda Nunez,Finance,13.9,6.2,9,1,Onsite,51,196945.0,4,High
EMP4898,Jessica Baker,Support,4.9,3.8,7,9,Hybrid,60,242350.0,17,Medium
EMP4176,Jessica Rubio,Marketing,5.1,5.0,1,10,Onsite,94,226230.0,10,Low
EMP4666,Dr. Holly Murphy,IT,14.5,5.5,3,2,Remote,93,180078.0,0,High
EMP5626,Jimmy Norris,Finance,4.8,7.7,5,8,Onsite,57,218946.0,11,Low
EMP5819,Martin Patterson,Support,12.9,5.5,2,4,Onsite,49,65975.0,22,Low
EMP4036,Meghan Watts,Operations,13.4,3.6,1,7,Remote,71,154988.0,6,Low
EMP2452,Danielle Morales,Marketing,5.3,3.7,10,5,Remote,62,75763.0,10,Low
EMP1593,Jessica Johnson,HR,11.7,6.7,1,5,Remote,55,196709.0,0,Medium
EMP3725,James Franklin,Finance,9.1,8.6,10,8,Remote,59,93863.0,29,Medium
EMP1041,Jose Williams,Finance,6.8,8.4,1,1,Remote,80,136037.0,26,Low
EMP1560,Lucas Miller,Finance,12.9,6.5,10,3,Onsite,98,34609.0,17,High
EMP4161,,Operations,12.9,8.9,10,5,Hybrid,85,93023.0,2,Medium
EMP5237,Jeremy Carter,IT,7.5,3.8,8,6,Onsite,63,202466.0,8,High
EMP1243,Judy Ross,IT,9.0,6.3,10,10,Hybrid,79,56145.0,4,Medium
EMP2339,Stephen Palmer,IT,6.7,8.8,4,9,Onsite,81,128105.0,26,Medium
EMP4405,Rebecca Russo,IT,8.6,7.6,6,7,Remote,90,192913.0,18,Medium
EMP4189,Angela Swanson,Marketing,11.1,9.0,4,3,Onsite,51,103665.0,2,Medium
EMP1405,Robert Fernandez,Finance,10.6,4.3,6,2,Hybrid,45,211425.0,7,High
EMP2442,Kimberly Peterson,HR,5.1,6.0,1,9,Hybrid,74,111748.0,0,Medium
EMP1261,Debbie Myers,Operations,14.6,8.9,3,6,Remote,81,149701.0,15,Medium
EMP3977,Veronica Knight,Support,9.6,5.0,9,12,Remote,61,202275.0,19,Medium
EMP2689,Douglas Dean,Finance,6.2,4.0,5,3,Remote,99,81947.0,24,Low
EMP2725,Ann Adams,Marketing,6.1,8.0,2,3,Remote,100,97408.0,4,High
EMP2203,Jeremy Oliver,HR,8.9,4.9,1,2,Remote,76,79061.0,20,High
EMP1834,Aimee James,IT,13.6,5.4,6,10,REMOTE,69,209523.0,20,Low
EMP2866,David Haas,Operations,6.2,7.9,4,9,Remote,78,56552.0,9,High
EMP3496,Christine Strong,Sales,11.5,7.9,2,7,Remote,59,124121.0,27,Low
EMP4740,Mrs. Cheryl Gonzalez DVM,IT,6.9,6.9,6,2,Onsite,91,123988.0,2,Medium
EMP3010,Nicole Anderson,HR,11.5,8.0,6,10,Hybrid,76,47942.0,1,Medium
EMP3990,Colleen Cohen,Sales,6.1,5.2,10,8,Onsite,50,96186.0,7,High
EMP1340,Richard Graham,HR,12.9,3.7,6,10,Onsite,46,202508.0,25,Low
EMP4220,Heather Mathis,Operations,14.3,4.5,7,7,Remote,74,133148.0,5,Low
EMP2601,Megan Graham,Finance,8.8,5.8,1,1,Remote,95,153351.0,14,High
EMP3796,Mary Torres,Operations,4.7,3.1,9,6,Onsite,55,232953.0,9,Medium
EMP5337,Sabrina Brady,HR,12.5,3.0,6,11,Remote,97,84680.0,10,Low
EMP5866,,Sales,8.1,3.4,5,11,Remote,71,104808.0,13,Low
EMP1480,Cassandra Horn,IT,10.8,6.8,7,6,Onsite,70,125484.0,0,Low
EMP5247,James Hubbard,Support,5.8,8.7,9,3,Remote,69,61651.0,28,Medium
EMP4831,Benjamin Rojas,Marketing,,7.3,10,4,Onsite,40,182655.0,2,Medium
EMP2523,Charles Winters,Sales,12.1,8.6,1,0,Hybrid,88,163033.0,3,Medium
EMP4664,Amy Kim,Marketing,9.7,6.0,9,8,Hybrid,68,215842.0,28,Medium
EMP5604,Justin Taylor,HR,4.3,3.6,4,0,Remote,73,107482.0,28,Low
EMP5807,Thomas White,IT,5.4,5.1,4,5,Hybrid,60,106260.0,17,Medium
EMP4286,Colin Parsons,Operations,5.2,8.9,6,6,Hybrid,68,116191.0,30,Low
EMP1799,Kelsey Stark,Finance,7.3,3.3,2,5,Remote,74,248698.0,30,Medium
EMP2766,Donald Ramos,Operations,14.2,7.4,6,1,Onsite,46,,18,Medium
EMP5639,Michael Johnson,HR,13.1,3.2,9,1,Onsite,72,235020.0,0,Medium
EMP3453,James Brennan,Finance,4.9,3.7,4,11,Onsite,99,72996.0,29,High
EMP4098,Kara Moore,IT,13.5,6.9,1,2,Onsite,55,204833.0,5,Low
EMP5105,Jeffrey Anderson,IT,5.5,3.8,4,0,Onsite,100,237701.0,14,Medium
EMP5204,Stephen Carlson,it,13.4,7.5,1,3,Hybrid,57,238974.0,16,High
EMP5848,Michael Soto,Operations,14.6,7.4,5,7,Onsite,51,75446.0,24,Low
EMP5743,Michele Reilly,Operations,7.5,4.6,2,12,Hybrid,45,39313.0,12,Medium
EMP2271,Alicia Paul,Finance,12.4,,1,2,Remote,55,226881.0,2,High
EMP4321,,Support,7.2,4.1,4,1,Remote,60,192781.0,17,High
EMP5667,Laura Martin,IT,8.4,7.1,6,10,Hybrid,71,165880.0,22,Low
EMP4338,Rachel Johnson,Operations,5.4,7.7,3,8,Hybrid,45,240316.0,22,Medium
EMP5295,Caroline Powell,IT,9.5,8.6,2,10,Hybrid,76,192465.0,1,Low
EMP1347,Michele Hart,Operations,11.4,4.9,4,4,Remote,47,72984.0,11,High
EMP5823,Christina Rogers,HR,,3.3,1,10,Hybrid,67,80497.0,20,High
EMP5791,Matthew Schroeder,Operations,9.2,7.2,3,9,Onsite,52,128110.0,25,Medium
EMP3562,Michael Sweeney,HR,9.9,6.9,7,0,Remote,76,162158.0,15,Low
EMP5756,Margaret Hart,Operations,8.5,6.9,3,9,Onsite,72,109718.0,13,Medium
EMP2423,Joel Christensen,Operations,9.6,7.2,4,7,Remote,70,101031.0,9,High
EMP1656,Matthew Moss,Sales,11.2,6.2,10,4,Onsite,43,121037.0,7,Low
EMP5781,Dana Herrera,IT,5.0,7.2,10,3,Remote,55,240167.0,0,Low
EMP3102,Dr. Vickie Coleman,HR,12.1,3.8,9,2,Remote,74,85765.0,25,Low
EMP1632,Abigail Nelson,Operations,10.0,4.1,9,6,Onsite,65,90508.0,5,High
EMP5053,Joseph Scott,Finance,14.7,6.3,5,4,Onsite,66,209467.0,13,High
EMP3493,Aaron Allen,Operations,8.6,8.3,7,4,Remote,65,76653.0,0,Medium
EMP3665,Rebecca Aguirre,Marketing,6.7,3.5,3,7,Remote,78,141547.0,30,Medium
EMP4470,Albert Adams,Operations,12.3,6.7,6,3,Remote,45,234056.0,23,Low
EMP4951,Paul Ward,Operations,9.8,8.9,5,1,Onsite,70,125769.0,2,High
EMP4566,Jose Rodriguez,Support,4.6,8.5,3,6,Remote,95,44947.0,21,Low
EMP4340,,Marketing,4.8,3.7,8,10,Remote,75,203193.0,29,Medium
EMP4879,Kenneth Watson,Marketing,6.3,4.8,2,8,Remote,43,189054.0,20,High
EMP3500,Steven Graves,HR,,8.4,8,12,Onsite,96,35637.0,12,Medium
EMP2465,William Miller,IT,12.0,6.7,7,12,Remote,86,217784.0,24,High
EMP4050,Suzanne Clarke,Marketing,10.0,4.1,9,0,REMOTE,83,79789.0,18,Low
EMP1115,Taylor Rosario,Support,7.7,7.7,5,0,Onsite,58,215329.0,9,High
EMP2821,Jerry Greene,Sales,5.8,8.3,3,6,Hybrid,47,164540.0,29,Low
EMP2494,Tiffany Green,Support,12.3,7.2,3,11,Onsite,89,179549.0,29,Low
EMP3401,Stephanie Baker,Sales,6.1,5.3,2,4,Hybrid,43,214924.0,7,Medium
EMP2232,Andrea Chapman,Marketing,7.8,7.3,7,5,Remote,40,51565.0,13,Low
EMP3661,Deanna Richards,HR,5.7,7.0,9,11,Hybrid,54,116574.0,28,High
EMP3817,David Li,Sales,6.9,5.5,1,1,Remote,48,172208.0,7,Medium
EMP4631,Jeremy Schneider,IT,7.4,8.2,8,7,Remote,59,50037.0,6,Medium
EMP5739,Nancy Williams,Marketing,7.0,7.0,1,10,Remote,84,92960.0,29,Low
EMP2153,Kyle Davis,HR,14.4,3.9,4,9,Remote,77,198697.0,26,Low
EMP5466,Brianna Johnson,Finance,5.6,5.9,6,3,Hybrid,91,41450.0,30,Low
EMP1057,Alexis Joseph,Support,11.2,5.8,8,10,Onsite,53,159001.0,15,Low
EMP4665,Juan Wolf,HR,11.7,8.5,10,9,Hybrid,93,87299.0,2,High
EMP5446,Joanna Mitchell,Marketing,7.2,5.7,9,5,Onsite,68,,26,Medium
EMP3280,Denise Santana,Marketing,6.1,5.3,4,8,Onsite,40,fifty thousand,5,High
EMP2735,Michael Howell,IT,10.2,8.0,7,9,Onsite,73,199996.0,12,Low
EMP3823,Kimberly Kelly,HR,9.5,7.5,4,11,Hybrid,59,153927.0,27,Low
EMP3196,Rebecca Reed,HR,11.6,5.6,7,3,Remote,95,240625.0,17,High
EMP4832,Jeremy Martinez,,9.3,5.9,3,4,Onsite,96,68985.0,12,High
EMP3475,Kelly Bender,HR,5.8,3.3,4,6,Remote,82,235791.0,28,High
EMP3564,Hailey Brown,Sales,11.2,7.0,1,7,Onsite,61,207308.0,18,High
EMP4408,Michael Simmons,Support,13.3,8.5,10,7,Remote,95,170832.0,29,Low
EMP4187,Stacy Sutton,Sales,11.4,7.0,4,1,Onsite,72,,30,Low
EMP3608,Cheryl Morales,HR,14.0,7.4,9,12,Remote,56,238926.0,15,Low
EMP4944,Maurice Kerr,Support,4.8,3.4,10,7,Hybrid,52,172285.0,8,High
EMP1707,Edward Mccoy,HR,5.0,6.0,3,12,Hybrid,77,207482.0,17,Medium
EMP5438,Alexander Harrison,Operations,12.6,3.7,6,2,Remote,53,243472.0,29,Low
EMP2093,Mike Pineda,Sales,6.9,3.5,2,4,Onsite,93,156534.0,16,Low
EMP4841,Keith Gregory,HR,9.1,7.7,7,5,Remote,40,36195.0,23,High
EMP2376,Bryan Hill,Operations,,7.3,6,8,Onsite,93,88537.0,21,Low
EMP1157,,Sales,8.8,7.5,6,12,Onsite,48,170849.0,1,High
EMP1072,Walter Montoya,IT,11.3,3.5,7,2,Hybrid,95,146031.0,5,Medium
EMP2922,Peter Ramos,Marketing,12.0,4.5,2,11,Hybrid,73,153738.0,5,Low
EMP4435,Alicia King,Operations,13.1,6.1,10,11,Hybrid,84,76043.0,14,Low
EMP2764,Nicole Young,Sales,11.8,5.2,2,12,Hybrid,44,185917.0,2,High
EMP1743,Jeff Higgins,Finance,5.6,7.2,5,9,Onsite,55,69898.0,2,Medium
EMP2413,,Finance,12.3,6.7,5,12,Remote,55,177128.0,16,High
EMP2005,Jasmin Lynn,Support,4.7,7.6,3,9,Onsite,43,190572.0,22,High
EMP3668,Alex Valdez,Sales,11.7,5.3,7,8,Hybrid,64,225204.0,5,High
EMP2190,Stephanie Rivera,it,5.1,4.9,10,12,Hybrid,43,247772.0,29,Medium
EMP4484,Valerie Rose,HR,6.5,7.8,3,12,Onsite,53,98504.0,25,High
EMP3601,Jennifer Page,Sales,5.7,6.2,6,0,Onsite,50,67463.0,26,Medium
EMP2125,Joshua White,IT,4.5,5.3,4,3,Remote,63,87531.0,6,Medium
EMP2241,Joe Scott,HR,4.1,5.9,5,7,Onsite,45,224465.0,13,Low
EMP5657,Seth Garcia,Support,12.9,6.1,10,3,Onsite,98,174088.0,3,High
EMP5283,Jesus Mitchell,IT,9.5,6.4,6,6,Onsite,67,115379.0,29,Low
EMP5379,Joanna Harrell,HR,11.5,5.8,1,4,Hybrid,75,,23,Medium
EMP1998,Misty Dixon,Operations,4.5,3.6,2,3,Hybrid,98,119801.0,5,High
EMP4656,Jeffrey Lloyd,Marketing,7.7,6.0,3,4,Remote,91,75167.0,17,Low
EMP3684,Ashley Hurst,Marketing,4.5,4.3,6,11,Remote,64,224169.0,21,High
EMP2577,Carol Patterson,IT,5.0,7.6,5,3,Onsite,69,93379.0,1,High
EMP5966,,HR,14.7,8.6,8,7,Hybrid,90,146576.0,14,Medium
EMP2826,Michael Cobb,Support,8.3,3.9,4,10,Remote,60,101637.0,22,Medium
EMP4551,Laura Smith,HR,7.5,3.6,7,3,Remote,89,38820.0,19,Medium
EMP3029,Joseph English,Marketing,14.1,6.7,4,5,REMOTE,93,179899.0,7,Medium
EMP4811,Felicia Estrada,Operations,7.5,7.4,2,5,Onsite,50,131365.0,21,Medium
EMP1440,Nancy Schroeder,Marketing,14.7,5.8,2,4,Onsite,90,129193.0,15,Medium
EMP5256,Samuel Murillo,Sales,12.0,7.1,2,5,Remote,71,199506.0,22,Medium
EMP2100,Jessica Young,Support,6.3,5.7,9,0,Remote,63,61424.0,18,Medium
EMP3637,Patrick Miller,Operations,9.7,6.9,9,5,Remote,46,75995.0,6,Low
EMP4299,Rebecca Boyd,Operations,14.2,3.0,7,4,Hybrid,47,192655.0,22,Medium
EMP1649,Christopher Cantu,Finance,8.8,4.8,8,3,Hybrid,76,73923.0,17,High
EMP2546,Adam Berger,Support,10.2,4.4,1,3,Hybrid,57,99498.0,26,High
EMP4815,Nathan Combs,HR,4.1,,2,4,Remote,61,141767.0,19,Low
EMP4839,Natasha Wells,IT,10.8,7.1,8,12,Hybrid,70,233994.0,29,Low
EMP4413,Franklin Fleming,Support,5.6,6.1,5,6,Onsite,74,112312.0,8,Low
EMP4437,Matthew Watson,Sales,13.8,6.2,10,0,Remote,69,101397.0,18,Medium
EMP5037,Nicole Moore,Finance,7.9,7.0,5,5,Onsite,63,109893.0,25,Medium
EMP1630,William Evans,it,4.1,6.1,3,5,Onsite,58,147997.0,17,Medium
EMP1672,Daniel Gaines,IT,12.2,8.1,1,10,Hybrid,89,190725.0,12,High
EMP2249,Tamara Bowman,Operations,14.4,5.2,5,1,Onsite,46,,0,Low
EMP1482,Bryan Rivas,Sales,10.9,4.5,6,4,Onsite,48,51924.0,12,Medium
EMP2584,Amy Cooper,HR,14.1,8.3,9,3,Remote,100,173894.0,24,High
EMP4316,Hannah Marshall,IT,6.0,7.5,5,2,Remote,53,104031.0,16,Medium
EMP5795,Elizabeth Mendoza,Support,6.1,8.7,8,2,Hybrid,46,58713.0,3,High
EMP5534,Joshua Valdez,Sales,13.0,7.5,2,7,Hybrid,81,245349.0,27,Medium
EMP2462,John Collier,Marketing,7.1,6.7,8,0,Remote,95,125293.0,12,Low
EMP4040,Edwin Garcia,Sales,12.9,8.1,5,4,Onsite,94,142585.0,9,Low
EMP5165,Amanda Rodriguez,Support,8.3,6.4,4,1,Hybrid,68,64742.0,7,High
EMP4907,Michael Wright,Sales,6.2,3.4,2,1,Onsite,100,249884.0,27,Low
EMP3104,Luis Green,Marketing,5.0,4.6,9,2,Hybrid,92,71742.0,1,Low
EMP3578,Kenneth Burton,Marketing,14.1,6.7,9,9,Hybrid,88,112922.0,19,Medium
EMP1228,,IT,11.0,,3,6,Onsite,72,39526.0,26,Low
EMP1049,Eddie Martin,Sales,,4.7,2,12,Hybrid,57,117050.0,20,High
EMP5447,Jose Santiago,Operations,13.7,6.5,9,11,Hybrid,good,96013.0,26,High
EMP4800,Marcia Wood,HR,10.1,6.8,8,8,Remote,65,32186.0,21,Low
EMP1858,Robert Solis,Sales,11.4,3.5,9,6,Onsite,52,153572.0,10,High
EMP2072,Bryce Fields,Operations,7.4,5.1,6,0,Remote,73,178731.0,21,Low
EMP1719,Ryan Fitzgerald,Support,6.0,5.7,10,5,Hybrid,99,34395.0,2,Medium
EMP4407,Scott Holmes,HR,4.3,3.2,7,5,Onsite,75,174899.0,22,Medium
EMP3631,Mark George,HR,14.1,5.8,3,2,Remote,98,119029.0,18,Medium
EMP2052,Katie Cooper,Finance,10.9,7.9,4,3,Hybrid,71,120158.0,1,High
EMP2660,Charles Matthews,IT,4.1,8.4,9,7,Hybrid,71,67763.0,5,High
EMP2656,Monique Evans,Marketing,9.4,6.4,10,6,Onsite,95,54235.0,23,Low
EMP3425,Adam Williams,HR,11.0,4.3,6,6,Remote,57,38851.0,14,Low
EMP4799,Jorge Marks,Marketing,8.5,9.0,3,5,Onsite,61,234902.0,0,Medium
EMP5384,Alexander Hodges,Support,8.0,4.3,9,6,Hybrid,44,79688.0,26,Low
EMP5902,Sara Leonard,Sales,10.3,5.4,7,3,Hybrid,85,183971.0,25,Medium
EMP4568,Jonathan Santiago,Marketing,4.4,8.7,4,7,Onsite,64,211417.0,12,High
EMP5901,Samantha Phillips,,12.0,7.2,1,2,Onsite,84,91829.0,0,Low
EMP4866,Albert Sims,Sales,5.1,3.3,4,9,Onsite,49,,26,High
EMP5927,James Roman,IT,14.9,3.5,1,0,Remote,98,91668.0,24,Medium
EMP3934,Thomas Jackson,Finance,7.0,8.3,6,10,Onsite,72,230942.0,25,High
EMP5279,Gary Harper,,10.6,6.0,7,4,Onsite,98,227155.0,22,Medium
EMP4353,John Silva,IT,8.7,4.0,10,4,Remote,85,121366.0,26,Medium
EMP3606,Robin Hobbs,Sales,14.3,3.1,7,2,Hybrid,89,150406.0,19,Medium
EMP2385,Christina Richardson,Marketing,6.1,4.1,5,8,Remote,78,154398.0,16,High
EMP5116,Rachael Faulkner,HR,9.9,8.3,9,4,Remote,68,34438.0,10,Low
EMP2399,Teresa Woods,Finance,5.2,4.6,9,7,Onsite,96,163125.0,5,Medium
EMP2195,Monique Walsh,Operations,5.3,5.4,5,11,Hybrid,78,70216.0,20,High
EMP2408,Edward Reynolds,Operations,13.8,8.5,10,4,Hybrid,51,172824.0,13,High
EMP2845,Kenneth Simon,Operations,7.8,7.4,10,12,Onsite,92,137746.0,2,Medium
EMP2798,Jerry Alvarado,Marketing,10.3,8.7,6,4,Remote,98,71013.0,11,High
EMP2475,David Moses,Support,14.5,9.0,5,0,Hybrid,83,246493.0,27,High
EMP4471,Alyssa Clayton,Finance,5.6,6.9,10,0,Remote,57,68743.0,12,Medium
EMP1035,Lisa Johnson,Operations,,7.3,4,4,Hybrid,65,59308.0,21,Medium
EMP5509,Stephen Patterson,Support,10.4,7.6,6,9,Remote,78,30486.0,10,Medium
EMP3345,Dana Perry,Finance,14.0,5.2,5,12,Remote,59,154916.0,4,High
EMP5915,Amanda Shaffer,Sales,10.7,8.4,7,4,Hybrid,51,178783.0,19,Low
EMP3359,Richard Hunt,Operations,9.8,6.5,3,0,Hybrid,58,123654.0,12,High
EMP4006,Heather Fisher,Finance,4.1,7.5,3,4,Remote,50,197393.0,28,Medium
EMP3206,Elizabeth Walters,Operations,14.5,7.2,4,10,Onsite,93,167156.0,13,High
EMP5624,John Reynolds,Marketing,11.2,6.7,7,3,Onsite,90,115833.0,14,Medium
EMP5930,Michael Miller,Sales,11.7,6.3,3,5,Hybrid,42,247944.0,14,Medium
EMP2286,Mary Wilson,Support,8.0,5.8,3,1,Remote,43,116579.0,11,Medium
EMP1349,Marie Morales,HR,14.1,8.6,3,8,Remote,50,153356.0,9,Medium
EMP3137,Joseph Salazar,Marketing,13.4,7.3,2,12,Hybrid,79,224584.0,16,Medium
EMP3691,Luke Reilly,Support,13.0,5.2,5,0,Remote,64,62162.0,25,Low
EMP5046,Susan Miller,HR,14.0,5.3,2,8,Onsite,81,75760.0,21,Low
EMP4372,Sergio Liu,Marketing,4.5,6.9,1,1,Remote,46,111979.0,9,Medium
EMP2681,Rachel Johnson,Support,14.7,7.7,9,2,Remote,91,159611.0,27,High
EMP5394,Christopher Young,Sales,9.0,5.6,4,10,Hybrid,good,39977.0,11,High
EMP2443,Beth Bender,HR,8.3,5.1,3,4,Onsite,44,165095.0,18,High
EMP4501,Kyle Kirby,Operations,10.5,6.0,8,12,Remote,65,37381.0,7,Medium
EMP2671,Daniel Cooley,Operations,10.5,8.7,1,12,Hybrid,82,127252.0,22,Low
EMP4181,,Sales,10.9,5.4,9,9,REMOTE,44,219944.0,1,Medium
EMP2179,Todd Ford,Sales,6.5,3.7,2,1,Remote,45,114191.0,23,High
EMP3798,Alicia Palmer,IT,5.3,3.7,1,0,Hybrid,77,249362.0,27,High
EMP2692,Elizabeth Anderson,Support,14.7,6.0,10,11,Remote,73,56903.0,5,Low
EMP5508,Michelle Hill,Support,8.0,3.8,2,8,Onsite,57,116638.0,14,Medium
EMP1372,Jose Kelly,Sales,12.5,7.5,3,10,Onsite,83,62448.0,2,Low
EMP4055,Sandra Chavez,IT,10.7,5.8,5,0,Hybrid,72,157966.0,28,Medium
EMP4895,James Collins,Marketing,13.4,4.0,9,0,Hybrid,61,43205.0,13,Low
EMP2916,Karen Coleman,Support,7.9,4.5,8,12,Remote,64,222372.0,17,Medium
EMP2357,Mariah Cummings,Finance,13.0,6.7,10,6,Hybrid,67,77355.0,18,High
EMP2825,Gregory Mcfarland,Sales,10.2,8.3,2,5,Hybrid,44,71461.0,4,High
EMP1786,Shannon White,Support,11.5,9.0,6,8,Remote,40,201370.0,0,Low
EMP1469,Paul Ford,Support,7.3,3.9,4,0,Onsite,91,249740.0,25,Medium
EMP1140,Darrell Parker,Sales,14.4,4.8,8,1,Remote,46,86551.0,28,Medium
EMP1788,Scott Olson,Sales,4.3,3.6,10,10,Onsite,97,244010.0,6,Low
EMP1323,Michelle Chen,,5.9,5.3,3,4,Remote,59,95361.0,15,Low
EMP1050,Aaron Shaw,Sales,14.8,6.2,1,1,Hybrid,96,93475.0,5,Low
EMP1714,Dustin Moore,HR,13.4,6.3,1,9,Onsite,96,154359.0,7,High
EMP5654,Amy Yang,Operations,12.1,5.5,9,12,Hybrid,93,47149.0,20,High
EMP3840,Melissa Merritt,HR,7.4,7.5,9,6,Hybrid,40,240953.0,30,Low
EMP3446,Richard Johnston,Finance,10.2,7.4,1,9,Hybrid,42,166778.0,29,Low
EMP5989,Tiffany Fleming,Marketing,6.7,5.5,4,10,Onsite,59,28296.0,23,High
EMP5799,Mark Cardenas,Finance,12.0,5.3,6,3,Remote,83,166154.0,2,Low
EMP5762,John Barry,Operations,14.0,8.4,8,12,Hybrid,59,243221.0,0,Medium
EMP5772,Martha Haynes MD,Marketing,8.1,6.9,8,12,Hybrid,92,199944.0,30,Medium
EMP3666,Michael Perez,Sales,14.1,7.2,6,9,Onsite,66,176926.0,27,Low
EMP1406,Lauren Park,Marketing,4.5,4.8,3,0,Onsite,100,131008.0,27,High
EMP4623,Timothy Jefferson,IT,10.8,4.7,3,11,Onsite,54,206313.0,7,Low
EMP2004,Philip Gray,Marketing,12.5,7.3,9,1,Remote,45,113684.0,10,Medium
EMP4949,Nicholas Anderson,Sales,10.9,5.5,6,5,Remote,86,134835.0,2,Low
EMP1890,Johnny Clark,HR,14.8,5.6,2,12,Remote,70,203030.0,11,High
EMP3411,Jerry Campbell,,8.2,7.4,10,9,Hybrid,65,66761.0,12,Low
EMP3545,Kristin Dawson,Marketing,12.7,6.8,5,8,remote,95,92704.0,24,Low
EMP4707,Sherri Mcmahon,HR,8.0,4.8,10,4,Onsite,81,233087.0,22,Medium
EMP3390,Pamela Smith,Sales,14.6,6.1,5,8,Onsite,87,126186.0,25,High
EMP5698,Kristen Perez,HR,,7.5,8,5,Hybrid,91,120684.0,25,Medium
EMP1042,Amber Fox,Operations,7.7,3.8,5,2,Hybrid,87,140824.0,17,High
EMP3830,Susan Vega,Support,9.5,5.9,5,2,Hybrid,48,86680.0,10,Low
EMP5395,,Operations,10.2,8.9,5,5,Onsite,79,147938.0,3,Medium
EMP4022,Kathleen Mason,Sales,14.4,7.8,10,3,Onsite,46,110818.0,6,High
EMP1303,Eric York,HR,12.4,5.5,4,1,Onsite,85,64591.0,0,Medium
EMP5679,Kimberly Kelley,Support,13.9,5.8,1,3,Hybrid,57,88447.0,28,Medium
EMP5043,Karen Hampton,IT,14.4,7.1,7,1,Hybrid,69,227705.0,19,High
EMP1664,Kyle Cunningham,HR,12.4,5.6,6,9,Hybrid,55,172625.0,17,High
EMP2177,Jonathan Bryant,Operations,12.8,5.0,4,9,Hybrid,89,182464.0,2,Medium
EMP3676,Wayne Cooper,Sales,14.4,5.1,7,11,Remote,77,,25,Medium
EMP2947,Kristen Nguyen,Operations,8.7,7.0,10,12,Hybrid,48,235303.0,24,Low
EMP3501,Kristie Williams,IT,14.2,3.5,9,12,remote,65,119909.0,11,High
EMP2473,Samantha Sims,IT,5.4,6.8,3,9,Onsite,81,37997.0,7,Low
EMP4757,Margaret Perez,Support,12.3,6.7,1,6,Onsite,90,90581.0,25,Low
EMP4795,Brandy Wilson,Support,10.6,3.5,9,5,Remote,55,151456.0,22,Low
EMP3132,Alyssa Burgess,Finance,11.4,5.0,5,10,Remote,80,40079.0,27,Low
EMP2026,Emily Sanchez,HR,5.5,3.8,8,12,Onsite,68,199907.0,14,Medium
EMP3989,Margaret Marquez,,14.8,5.7,7,9,Onsite,51,41648.0,19,Medium
EMP1961,Zachary Stewart,IT,4.3,7.1,2,6,Hybrid,63,179753.0,29,Low
EMP3889,Keith Jordan,Marketing,,4.1,4,6,Onsite,87,244491.0,4,Low
EMP4021,,HR,14.1,5.6,5,1,Remote,55,91796.0,16,High
EMP4015,Karen Mckee,Support,8.5,6.5,3,5,Hybrid,77,106372.0,18,High
EMP4382,Leslie Vasquez,Operations,10.3,8.0,7,7,Onsite,62,176818.0,23,Low
EMP3009,Carlos Nash,Support,5.7,3.3,8,2,Hybrid,42,59991.0,9,High
EMP3149,Jeremy Young,IT,12.2,5.6,1,0,Onsite,100,75577.0,27,Low
EMP4583,Nathan Sandoval,Support,10.4,5.7,7,11,Onsite,46,144950.0,22,Low
EMP3338,Donald Carter,Finance,10.0,3.8,9,9,Onsite,90,229122.0,7,Medium
EMP1735,Mrs. Tamara Duran,Support,13.1,4.8,9,4,Remote,51,54420.0,11,Low
EMP1304,Joseph Mullen,IT,,6.7,10,7,Onsite,82,152888.0,0,High
EMP2440,Paul Simmons,Sales,9.5,8.0,10,7,Onsite,72,117302.0,11,Low
EMP2496,Denise Walker,Marketing,5.9,7.3,5,12,Hybrid,46,85886.0,9,Low
EMP3652,Sally Bullock,HR,11.6,4.0,1,0,Onsite,40,116182.0,29,Low
EMP3875,Lisa Jackson,HR,9.8,6.8,4,7,Remote,82,214441.0,1,Medium
EMP1916,Jeremy Wright,Support,10.9,6.1,3,9,Onsite,71,80824.0,21,Medium
EMP5336,Antonio Hayes,Support,7.4,5.3,2,7,Remote,51,53311.0,11,Medium
EMP5015,Holly Briggs,Operations,14.8,8.1,5,12,Onsite,57,106954.0,14,High
EMP5793,Jasmine Romero,Operations,10.2,8.0,1,1,Hybrid,92,fifty thousand,4,Low
EMP5575,Danielle Barber,,8.4,7.6,4,12,Hybrid,99,176836.0,20,Low
EMP3772,Roger Gardner,Marketing,10.3,4.2,9,9,Hybrid,41,27615.0,10,High
EMP2624,Kyle Brown,Support,14.2,4.1,5,0,Hybrid,74,,10,High
EMP5118,Patricia Robinson,Marketing,12.3,4.0,3,0,Onsite,53,138401.0,30,Medium
EMP1821,Austin Kelly,HR,4.8,4.4,8,9,Onsite,77,110451.0,13,High
EMP4559,Amanda Zhang,Finance,12.9,3.4,4,2,Hybrid,86,86522.0,13,Low
EMP2354,Brett Malone,HR,10.1,4.8,8,6,Hybrid,72,129842.0,29,Low
EMP5663,Alexander Landry,Marketing,9.0,8.6,9,11,Hybrid,77,202610.0,13,High
EMP1850,Ray Swanson,Sales,14.0,7.8,3,3,Remote,47,35787.0,10,Medium
EMP2000,Jason Garcia,Support,13.3,5.6,7,12,Hybrid,89,26726.0,7,Medium
